* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 30, 1, 1
17781, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
17782, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
17783, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
17784, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
17785, savanna, minecraft:savanna, MONSTER, ancient_elements:stone_golem, 30, 1, 1
17786, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
17787, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
17788, savanna, minecraft:savanna, MONSTER, ancient_elements:undead_miner, 30, 1, 2
17789, savanna, minecraft:savanna, MONSTER, terramity:uvogre, 10, 1, 1
17790, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
17791, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
17792, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
17793, savanna, minecraft:savanna, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
17794, savanna, minecraft:savanna, CREATURE, minecraft:sheep, 60, 4, 4
17795, savanna, minecraft:savanna, CREATURE, minecraft:pig, 55, 4, 4
17796, savanna, minecraft:savanna, CREATURE, minecraft:chicken, 50, 8, 8
17797, savanna, minecraft:savanna, CREATURE, minecraft:cow, 50, 4, 4
17798, savanna, minecraft:savanna, CREATURE, minecraft:horse, 25, 2, 6
17799, savanna, minecraft:savanna, CREATURE, minecraft:donkey, 30, 1, 1
17800, savanna, minecraft:savanna, CREATURE, tameablebeasts:ground_beetle, 30, 1, 3
17801, savanna, minecraft:savanna, CREATURE, forbidden_arcanus:lost_soul, 5, 1, 3
17802, savanna, minecraft:savanna, CREATURE, tameablebeasts:tameable_beetle, 30, 1, 3
17803, savanna, minecraft:savanna, CREATURE, species:stackatick, 30, 1, 3
17804, savanna, minecraft:savanna, CREATURE, alexsmobs:gazelle, 30, 7, 7
17805, savanna, minecraft:savanna, CREATURE, alexsmobs:elephant, 30, 3, 5
17806, savanna, minecraft:savanna, CREATURE, alexsmobs:emu, 30, 2, 5
17807, savanna, minecraft:savanna, CREATURE, alexsmobs:kangaroo, 30, 3, 5
17808, savanna, minecraft:savanna, CREATURE, alexsmobs:maned_wolf, 30, 1, 1
17809, savanna, minecraft:savanna, CREATURE, alexsmobs:rhinoceros, 30, 3, 5
17810, savanna, minecraft:savanna, CREATURE, unnamed_monster:bulldrome, 30, 1, 2
17811, savanna, minecraft:savanna, CREATURE, maidensmerrymaking:colored_chicken, 30, 1, 3
17812, savanna, minecraft:savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
17813, savanna, minecraft:savanna, CREATURE, unnamed_monster:gastodon, 45, 3, 4
17814, savanna, minecraft:savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
17815, savanna, minecraft:savanna, CREATURE, foolish:secretarybird, 30, 1, 1
17816, savanna, minecraft:savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
17817, savanna, minecraft:savanna, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
17818, savanna, minecraft:savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
17819, savanna, minecraft:savanna, AMBIENT, minecraft:bat, 30, 8, 8
17820, savanna, minecraft:savanna, AMBIENT, caverns_and_chasms:glare, 30, 1, 1
17821, savanna, minecraft:savanna, AMBIENT, alexsmobs:cockroach, 30, 5, 5
17822, savanna, minecraft:savanna, AMBIENT, alexsmobs:underminer, 50, 1, 1
17823, savanna, minecraft:savanna, AMBIENT, terramity:blue_fairy, 15, 1, 2
17824, savanna, minecraft:savanna, AMBIENT, terramity:cave_gnome, 20, 1, 3
17825, savanna, minecraft:savanna, AMBIENT, terramity:green_fairy, 15, 2, 3
17826, savanna, minecraft:savanna, AMBIENT, terramity:pink_fairy, 15, 1, 2
17827, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
17828, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
17829, savanna, minecraft:savanna, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
17830, savanna, minecraft:savanna, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
17831, savanna, minecraft:savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
17832, savanna, minecraft:savanna, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
17833, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:spider, 35, 4, 4
17834, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:zombie, 30, 4, 4
17835, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:zombie_villager, 30, 1, 1
17836, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:skeleton, 60, 4, 4
17837, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:creeper, 60, 4, 4
17838, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:slime, 60, 4, 4
17839, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:enderman, 40, 1, 4
17840, savanna, dreamwoods:savanna_grove, MONSTER, minecraft:witch, 30, 1, 1
17841, savanna, dreamwoods:savanna_grove, MONSTER, species:bewereager, 30, 1, 2
17842, savanna, dreamwoods:savanna_grove, MONSTER, species:cliff_hanger, 30, 1, 1
17843, savanna, dreamwoods:savanna_grove, MONSTER, species:ghoul, 15, 1, 1
17844, savanna, dreamwoods:savanna_grove, MONSTER, embers:ancient_golem, 30, 1, 1
17845, savanna, dreamwoods:savanna_grove, MONSTER, crypticfoes:howler, 45, 1, 3
17846, savanna, dreamwoods:savanna_grove, MONSTER, species:limpet, 20, 1, 1
17847, savanna, dreamwoods:savanna_grove, MONSTER, species:quake, 15, 1, 1
17848, savanna, dreamwoods:savanna_grove, MONSTER, species:wicked, 10, 1, 3
17849, savanna, dreamwoods:savanna_grove, MONSTER, alexsmobs:centipede_head, 30, 1, 1
17850, savanna, dreamwoods:savanna_grove, MONSTER, alexsmobs:farseer, 30, 1, 1
17851, savanna, dreamwoods:savanna_grove, MONSTER, alexsmobs:murmur, 30, 1, 1
17852, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
17853, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
17854, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
17855, savanna, dreamwoods:savanna_grove, MONSTER, quark:stoneling, 10, 1, 1
17856, savanna, dreamwoods:savanna_grove, MONSTER, quark:toretoise, 10, 2, 4
17857, savanna, dreamwoods:savanna_grove, MONSTER, thermal:blitz, 50, 2, 4
17858, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
17859, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
17860, savanna, dreamwoods:savanna_grove, MONSTER, ancient_elements:boulder, 10, 1, 1
17861, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
17862, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
17863, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
17864, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
17865, savanna, dreamwoods:savanna_grove, MONSTER, ancient_elements:dig, 15, 1, 1
17866, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
17867, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
17868, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
17869, savanna, dreamwoods:savanna_grove, MONSTER, ancient_elements:drimble, 5, 1, 1
17870, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
17871, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
17872, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
17873, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
17874, savanna, dreamwoods:savanna_grove, MONSTER, adamsarsplus:mage, 10, 1, 2
17875, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:missioner, 8, 1, 1
17876, savanna, dreamwoods:savanna_grove, MONSTER, goety:reaper, 10, 1, 1
17877, savanna, dreamwoods:savanna_grove, MONSTER, goety:wraith, 10, 1, 1
17878, savanna, dreamwoods:savanna_grove, MONSTER, goety:web_spider, 10, 4, 4
17879, savanna, dreamwoods:savanna_grove, MONSTER, goety:necromancer, 30, 1, 1
17880, savanna, dreamwoods:savanna_grove, MONSTER, goety:warlock, 10, 1, 1
17881, savanna, dreamwoods:savanna_grove, MONSTER, goety:heretic, 10, 1, 1
17882, savanna, dreamwoods:savanna_grove, MONSTER, goety:maverick, 10, 1, 1
17883, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
17884, savanna, dreamwoods:savanna_grove, MONSTER, mowziesmobs:umvuthana_raptor, 30, 1, 1
17885, savanna, dreamwoods:savanna_grove, MONSTER, mowziesmobs:grottol, 30, 1, 1
17886, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
17887, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
17888, savanna, dreamwoods:savanna_grove, MONSTER, mutantmonsters:mutant_creeper, 3, 1, 1
17889, savanna, dreamwoods:savanna_grove, MONSTER, mutantmonsters:mutant_enderman, 3, 1, 1
17890, savanna, dreamwoods:savanna_grove, MONSTER, mutantmonsters:mutant_skeleton, 3, 1, 1
17891, savanna, dreamwoods:savanna_grove, MONSTER, mutantmonsters:mutant_zombie, 3, 1, 1
17892, savanna, dreamwoods:savanna_grove, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
17893, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:nightmare_stalker, 6, 1, 1
17894, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:phantom_creeper, 6, 1, 1
17895, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 6, 1, 1
17896, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
17897, savanna, dreamwoods:savanna_grove, MONSTER, ancient_elements:scamp, 15, 1, 1
17898, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
17899, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
17900, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
17901, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
17902, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
17903, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
17904, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
17905, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
17906, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
17907, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
17908, savanna, dreamwoods:savanna_grove, MONSTER, ancient_elements:undead_miner, 30, 1, 2
17909, savanna, dreamwoods:savanna_grove, MONSTER, terramity:uvogre, 10, 1, 1
17910, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
17911, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
17912, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
17913, savanna, dreamwoods:savanna_grove, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
17914, savanna, dreamwoods:savanna_grove, CREATURE, minecraft:sheep, 60, 4, 4
17915, savanna, dreamwoods:savanna_grove, CREATURE, minecraft:pig, 55, 4, 4
17916, savanna, dreamwoods:savanna_grove, CREATURE, minecraft:chicken, 50, 8, 8
17917, savanna, dreamwoods:savanna_grove, CREATURE, minecraft:cow, 50, 4, 4
17918, savanna, dreamwoods:savanna_grove, CREATURE, minecraft:horse, 25, 2, 6
17919, savanna, dreamwoods:savanna_grove, CREATURE, minecraft:donkey, 30, 1, 1
17920, savanna, dreamwoods:savanna_grove, CREATURE, forbidden_arcanus:lost_soul, 5, 1, 3
17921, savanna, dreamwoods:savanna_grove, CREATURE, species:stackatick, 30, 1, 3
17922, savanna, dreamwoods:savanna_grove, CREATURE, alexsmobs:gazelle, 30, 7, 7
17923, savanna, dreamwoods:savanna_grove, CREATURE, alexsmobs:elephant, 30, 3, 5
17924, savanna, dreamwoods:savanna_grove, CREATURE, alexsmobs:emu, 30, 2, 5
17925, savanna, dreamwoods:savanna_grove, CREATURE, alexsmobs:kangaroo, 30, 3, 5
17926, savanna, dreamwoods:savanna_grove, CREATURE, alexsmobs:maned_wolf, 30, 1, 1
17927, savanna, dreamwoods:savanna_grove, CREATURE, alexsmobs:rhinoceros, 30, 3, 5
17928, savanna, dreamwoods:savanna_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
17929, savanna, dreamwoods:savanna_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
17930, savanna, dreamwoods:savanna_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
17931, savanna, dreamwoods:savanna_grove, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
17932, savanna, dreamwoods:savanna_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
17933, savanna, dreamwoods:savanna_grove, AMBIENT, minecraft:bat, 30, 8, 8
17934, savanna, dreamwoods:savanna_grove, AMBIENT, alexsmobs:cockroach, 30, 5, 5
17935, savanna, dreamwoods:savanna_grove, AMBIENT, alexsmobs:underminer, 50, 1, 1
17936, savanna, dreamwoods:savanna_grove, AMBIENT, terramity:blue_fairy, 15, 1, 2
17937, savanna, dreamwoods:savanna_grove, AMBIENT, terramity:cave_gnome, 20, 1, 3
17938, savanna, dreamwoods:savanna_grove, AMBIENT, terramity:green_fairy, 15, 2, 3
17939, savanna, dreamwoods:savanna_grove, AMBIENT, terramity:pink_fairy, 15, 1, 2
17940, savanna, dreamwoods:savanna_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
17941, savanna, dreamwoods:savanna_grove, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
17942, savanna, dreamwoods:savanna_grove, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
17943, savanna, dreamwoods:savanna_grove, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
17944, savanna, dreamwoods:savanna_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
17945, savanna, dreamwoods:savanna_grove, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
17946, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider, 35, 4, 4
17947, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 30, 4, 4
17948, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 30, 1, 1
17949, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 60, 4, 4
17950, savanna, minecraft:savanna_plateau, MONSTER, minecraft:creeper, 60, 4, 4
17951, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime, 60, 4, 4
17952, savanna, minecraft:savanna_plateau, MONSTER, minecraft:enderman, 40, 1, 4
17953, savanna, minecraft:savanna_plateau, MONSTER, minecraft:witch, 30, 1, 1
17954, savanna, minecraft:savanna_plateau, MONSTER, species:bewereager, 30, 1, 2
17955, savanna, minecraft:savanna_plateau, MONSTER, species:cliff_hanger, 30, 1, 1
17956, savanna, minecraft:savanna_plateau, MONSTER, species:ghoul, 15, 1, 1
17957, savanna, minecraft:savanna_plateau, MONSTER, embers:ancient_golem, 30, 1, 1
17958, savanna, minecraft:savanna_plateau, MONSTER, crypticfoes:howler, 45, 1, 3
17959, savanna, minecraft:savanna_plateau, MONSTER, species:limpet, 20, 1, 1
17960, savanna, minecraft:savanna_plateau, MONSTER, species:quake, 15, 1, 1
17961, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:dicer, 30, 1, 1
17962, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:frowzy, 60, 4, 4
17963, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:guzzler, 30, 1, 1
17964, savanna, minecraft:savanna_plateau, MONSTER, caverns_and_chasms:mime, 60, 1, 1
17965, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:pale_spider, 60, 4, 4
17966, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:ramble, 30, 1, 1
17967, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:slug, 40, 2, 2
17968, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:terror, 30, 1, 1
17969, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:trembler, 30, 1, 1
17970, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:umber_spider, 30, 4, 4
17971, savanna, minecraft:savanna_plateau, MONSTER, opposing_force:volt, 30, 4, 4
17972, savanna, minecraft:savanna_plateau, MONSTER, species:wicked, 10, 1, 3
17973, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:centipede_head, 30, 1, 1
17974, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:farseer, 30, 1, 1
17975, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:murmur, 30, 1, 1
17976, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
17977, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
17978, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
17979, savanna, minecraft:savanna_plateau, MONSTER, quark:stoneling, 10, 1, 1
17980, savanna, minecraft:savanna_plateau, MONSTER, quark:toretoise, 10, 2, 4
17981, savanna, minecraft:savanna_plateau, MONSTER, thermal:blitz, 50, 2, 4
17982, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
17983, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
17984, savanna, minecraft:savanna_plateau, MONSTER, ancient_elements:boulder, 10, 1, 1
17985, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:christmas_creeper, 30, 1, 3
17986, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
17987, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_creeper, 30, 1, 3
17988, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_drowned, 30, 1, 3
17989, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_drowned_mermaid, 30, 1, 3
17990, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_skeleton, 30, 1, 3
17991, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_spider, 30, 1, 3
17992, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_witch, 30, 1, 3
17993, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_zombie, 30, 1, 3
17994, savanna, minecraft:savanna_plateau, MONSTER, maidensmerrymaking:costumed_zombie_villager, 30, 1, 3
17995, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
17996, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
17997, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
17998, savanna, minecraft:savanna_plateau, MONSTER, ancient_elements:dig, 15, 1, 1
17999, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
18000, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
18001, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
18002, savanna, minecraft:savanna_plateau, MONSTER, ancient_elements:drimble, 5, 1, 1
18003, savanna, minecraft:savanna_plateau, MONSTER, foolish:dweller, 10, 4, 4
18004, savanna, minecraft:savanna_plateau, MONSTER, foolish:excavore, 30, 1, 1
18005, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
18006, savanna, minecraft:savanna_plateau, MONSTER, mythsandlegends:gargoyle, 60, 1, 3
18007, savanna, minecraft:savanna_plateau, MONSTER, unnamed_monster:genprey, 37, 3, 3
18008, savanna, minecraft:savanna_plateau, MONSTER, foolish:great_keenark, 5, 1, 1
18009, savanna, minecraft:savanna_plateau, MONSTER, unnamed_monster:jyuratodus, 30, 1, 1
18010, savanna, minecraft:savanna_plateau, MONSTER, foolish:keenark, 10, 4, 4
18011, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
18012, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
18013, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
18014, savanna, minecraft:savanna_plateau, MONSTER, adamsarsplus:mage, 10, 1, 2
18015, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:missioner, 8, 1, 1
18016, savanna, minecraft:savanna_plateau, MONSTER, goety:reaper, 10, 1, 1
18017, savanna, minecraft:savanna_plateau, MONSTER, goety:wraith, 10, 1, 1
18018, savanna, minecraft:savanna_plateau, MONSTER, goety:web_spider, 10, 4, 4
18019, savanna, minecraft:savanna_plateau, MONSTER, goety:necromancer, 30, 1, 1
18020, savanna, minecraft:savanna_plateau, MONSTER, goety:warlock, 10, 1, 1
18021, savanna, minecraft:savanna_plateau, MONSTER, goety:heretic, 10, 1, 1
18022, savanna, minecraft:savanna_plateau, MONSTER, goety:maverick, 10, 1, 1
18023, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
18024, savanna, minecraft:savanna_plateau, MONSTER, mowziesmobs:umvuthana_raptor, 30, 1, 1
18025, savanna, minecraft:savanna_plateau, MONSTER, mowziesmobs:grottol, 30, 1, 1
18026, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
18027, savanna, minecraft:savanna_plateau, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
